ID,USERID,PACKAGEID,REGDATE,DOMAIN,DOMAINSTATUS,NEXTDUEDATE
554010,64308,84,20/10/2010 00:00:00,,Active,20/10/2019 00:00:00
554011,64310,82,20/10/2010 00:00:00,,Active,20/10/2019 00:00:00
554013,64311,84,20/10/2010 00:00:00,,Active,20/10/2019 00:00:00
554016,58068,82,20/10/2010 00:00:00,,Active,20/10/2019 00:00:00
554017,64317,83,21/10/2010 00:00:00,,Active,21/10/2019 00:00:00
554022,57978,83,21/10/2010 00:00:00,,Active,21/10/2019 00:00:00
554024,64328,83,22/10/2010 00:00:00,,Active,22/10/2019 00:00:00
554026,64314,83,22/10/2010 00:00:00,,Active,22/10/2019 00:00:00
558683,69022,82,15/02/2013 00:00:00,,Active,15/10/2019 00:00:00
558700,93976,83,17/02/2013 00:00:00,,Active,17/10/2019 00:00:00
558704,69055,82,18/02/2013 00:00:00,,Active,18/10/2019 00:00:00
558832,60431,73,04/03/2013 00:00:00,,Active,04/10/2019 00:00:00
558869,69244,112,08/03/2013 00:00:00,,Active,08/10/2019 00:00:00
558885,69261,82,11/03/2013 00:00:00,,Active,11/10/2019 00:00:00
558953,69336,113,19/03/2013 00:00:00,,Active,19/10/2019 00:00:00
558998,63940,145,25/03/2013 00:00:00,,Active,10/10/2019 00:00:00
559002,69385,83,26/03/2013 00:00:00,,Active,26/10/2019 00:00:00
559126,69515,84,10/04/2013 00:00:00,,Active,10/10/2019 00:00:00
559137,69532,82,11/04/2013 00:00:00,,Active,11/10/2019 00:00:00
559170,69572,82,16/04/2013 00:00:00,,Active,16/10/2019 00:00:00
559182,69586,83,17/04/2013 00:00:00,,Active,17/10/2019 00:00:00
559225,58930,145,22/04/2013 00:00:00,,Active,11/10/2019 00:00:00
559238,69646,145,24/04/2013 00:00:00,,Active,07/10/2019 00:00:00
557767,62073,82,01/10/2012 00:00:00,,Active,01/10/2019 00:00:00
557768,67978,82,01/10/2012 00:00:00,,Active,01/10/2019 00:00:00
557781,57842,82,02/10/2012 00:00:00,,Active,02/10/2019 00:00:00
557787,68015,84,03/10/2012 00:00:00,,Active,03/10/2019 00:00:00
557790,68019,82,03/10/2012 00:00:00,,Active,03/10/2019 00:00:00
557792,59901,82,04/10/2012 00:00:00,,Active,04/10/2019 00:00:00
557798,68024,82,04/10/2012 00:00:00,,Cancelled,04/10/2019 00:00:00
557801,72160,82,05/10/2012 00:00:00,,Active,05/10/2019 00:00:00
557806,57842,82,05/10/2012 00:00:00,,Active,05/10/2019 00:00:00
557822,67993,82,08/10/2012 00:00:00,,Active,08/10/2019 00:00:00
557825,68053,82,08/10/2012 00:00:00,,Active,08/10/2019 00:00:00
557830,67995,82,09/10/2012 00:00:00,,Active,09/10/2019 00:00:00
557831,68059,82,09/10/2012 00:00:00,,Active,09/10/2019 00:00:00
557832,59310,82,09/10/2012 00:00:00,,Active,09/10/2019 00:00:00
557834,57847,82,09/10/2012 00:00:00,,Active,09/10/2019 00:00:00
557836,68064,82,09/10/2012 00:00:00,,Active,09/10/2019 00:00:00
557845,68070,82,10/10/2012 00:00:00,,Active,10/10/2019 00:00:00
557857,68077,82,11/10/2012 00:00:00,,Active,11/10/2019 00:00:00
557866,68085,83,12/10/2012 00:00:00,,Active,12/10/2019 00:00:00
557876,64691,82,14/10/2012 00:00:00,,Active,14/10/2019 00:00:00
557884,58080,82,15/10/2012 00:00:00,,Active,15/10/2019 00:00:00
557885,58247,83,15/10/2012 00:00:00,,Active,15/10/2019 00:00:00
557893,62714,82,17/10/2012 00:00:00,,Active,17/10/2019 00:00:00
557894,57978,145,17/10/2012 00:00:00,,Active,10/10/2019 00:00:00
557897,68120,83,17/10/2012 00:00:00,,Active,17/10/2019 00:00:00
557901,68123,82,17/10/2012 00:00:00,,Active,17/10/2019 00:00:00
557903,57978,40,17/10/2012 00:00:00,,Active,18/10/2019 00:00:00
557909,58744,82,18/10/2012 00:00:00,,Active,18/10/2019 00:00:00
557916,68138,82,19/10/2012 00:00:00,,Active,19/10/2019 00:00:00
557919,68141,82,19/10/2012 00:00:00,,Active,19/10/2019 00:00:00
557922,68143,83,19/10/2012 00:00:00,,Active,19/10/2019 00:00:00
557929,57842,82,20/10/2012 00:00:00,,Active,20/10/2019 00:00:00
557938,68158,82,23/10/2012 00:00:00,,Active,23/10/2019 00:00:00
557940,68161,82,22/10/2012 00:00:00,,Active,22/10/2019 00:00:00
557942,62825,82,23/10/2012 00:00:00,,Active,23/10/2019 00:00:00
557943,68164,82,23/10/2012 00:00:00,,Active,23/10/2019 00:00:00
557944,59425,83,23/10/2012 00:00:00,,Active,23/10/2019 00:00:00
557945,68168,82,23/10/2012 00:00:00,,Active,23/10/2019 00:00:00
557946,68168,82,23/10/2012 00:00:00,,Active,23/10/2019 00:00:00
557948,68171,82,23/10/2012 00:00:00,,Active,23/10/2019 00:00:00
557950,58478,31,24/10/2012 00:00:00,,Active,26/10/2019 00:00:00
557953,66066,82,24/10/2012 00:00:00,,Active,24/10/2019 00:00:00
557956,68175,83,24/10/2012 00:00:00,,Active,24/10/2019 00:00:00
557961,68183,82,24/10/2012 00:00:00,,Active,24/10/2019 00:00:00
557963,68185,153,25/10/2012 00:00:00,,Active,25/10/2019 00:00:00
557971,68195,82,26/10/2012 00:00:00,,Active,26/10/2019 00:00:00
557978,68201,82,28/10/2012 00:00:00,,Active,28/10/2019 00:00:00
557984,68208,84,29/10/2012 00:00:00,,Active,30/10/2019 00:00:00
557985,70955,83,29/10/2012 00:00:00,,Active,29/10/2019 00:00:00
557993,68188,82,30/10/2012 00:00:00,,Active,30/10/2019 00:00:00
557995,68214,82,30/10/2012 00:00:00,,Active,30/10/2019 00:00:00
557997,68215,82,30/10/2012 00:00:00,,Active,30/10/2019 00:00:00
558002,67476,84,31/10/2012 00:00:00,,Active,31/10/2019 00:00:00
558004,58453,82,31/10/2012 00:00:00,,Active,31/10/2019 00:00:00
558005,59404,84,31/10/2012 00:00:00,,Active,31/10/2019 00:00:00
558007,68224,82,31/10/2012 00:00:00,,Active,31/10/2019 00:00:00
558010,68226,83,31/10/2012 00:00:00,,Active,31/10/2019 00:00:00
558012,68230,82,31/10/2012 00:00:00,,Active,31/10/2019 00:00:00
558026,68244,84,02/11/2012 00:00:00,,Active,02/10/2019 00:00:00
558042,58448,82,06/11/2012 00:00:00,,Active,06/10/2019 00:00:00
558090,79386,82,15/11/2012 00:00:00,,Active,15/10/2019 00:00:00
558147,68402,82,23/11/2012 00:00:00,,Active,23/10/2019 00:00:00
558178,57978,111,30/11/2012 00:00:00,,Active,04/10/2019 00:00:00
558202,68472,83,04/12/2012 00:00:00,,Active,04/10/2019 00:00:00
558227,68506,104,08/12/2012 00:00:00,,Active,08/10/2019 00:00:00
558247,68522,83,11/12/2012 00:00:00,,Active,11/10/2019 00:00:00
558377,68658,83,07/01/2013 00:00:00,,Active,07/10/2019 00:00:00
558393,68681,82,10/01/2013 00:00:00,,Active,10/10/2019 00:00:00
558434,68731,83,16/01/2013 00:00:00,,Active,16/10/2019 00:00:00
558487,68806,82,25/01/2013 00:00:00,,Active,23/10/2019 00:00:00
558490,68807,82,24/01/2013 00:00:00,,Active,24/10/2019 00:00:00
558586,68920,83,05/02/2013 00:00:00,,Active,05/10/2019 00:00:00
557162,57860,83,23/06/2012 00:00:00,,Active,23/10/2019 00:00:00
557228,67436,82,02/07/2012 00:00:00,,Active,02/10/2019 00:00:00
557268,67499,83,12/07/2012 00:00:00,,Active,12/10/2019 00:00:00
557386,67356,82,31/07/2012 00:00:00,,Active,01/10/2019 00:00:00
556186,66384,21,17/01/2012 00:00:00,,Active,03/10/2019 00:00:00
556287,66499,83,06/02/2012 00:00:00,,Active,06/10/2019 00:00:00
556322,66496,103,11/02/2012 00:00:00,,Active,11/10/2019 00:00:00
556344,66566,82,16/02/2012 00:00:00,,Active,03/10/2019 00:00:00
556490,66738,82,14/03/2012 00:00:00,,Active,14/10/2019 00:00:00
556502,66754,83,18/03/2012 00:00:00,,Active,18/10/2019 00:00:00
556546,66373,21,27/03/2012 00:00:00,,Active,02/10/2019 00:00:00
556775,66868,83,29/04/2012 00:00:00,,Active,01/10/2019 00:00:00
556800,67028,62,03/05/2012 00:00:00,,Cancelled,03/10/2019 00:00:00
556886,65948,83,17/05/2012 00:00:00,,Active,17/10/2019 00:00:00
557034,81937,84,06/06/2012 00:00:00,,Active,07/10/2019 00:00:00
557079,58068,82,12/06/2012 00:00:00,,Active,02/10/2019 00:00:00
557083,66710,82,12/06/2012 00:00:00,,Active,12/10/2019 00:00:00
54423,58248,123,09/11/2009 00:00:00,,Active,09/10/2019 00:00:00
54587,58186,84,24/11/2009 00:00:00,,Active,24/10/2019 00:00:00
54615,58167,82,26/11/2009 00:00:00,,Active,01/10/2019 00:00:00
28258,62516,82,06/04/2005 00:00:00,,Active,04/10/2019 00:00:00
28267,61178,82,06/04/2005 00:00:00,,Active,06/10/2019 00:00:00
28564,62482,82,26/04/2005 00:00:00,,Active,03/10/2019 00:00:00
40540,57848,73,14/03/2007 00:00:00,,Active,14/10/2019 00:00:00
49644,59827,82,09/10/2008 00:00:00,,Cancelled,09/10/2019 00:00:00
49671,59822,83,11/10/2008 00:00:00,,Active,11/10/2019 00:00:00
49694,58716,82,14/10/2008 00:00:00,,Active,14/10/2019 00:00:00
49723,58262,83,15/10/2008 00:00:00,,Active,15/10/2019 00:00:00
49731,59810,82,16/10/2008 00:00:00,,Active,16/10/2019 00:00:00
49768,74698,82,20/10/2008 00:00:00,,Active,20/10/2019 00:00:00
49774,58351,82,20/10/2008 00:00:00,,Active,20/10/2019 00:00:00
49776,60672,82,21/10/2008 00:00:00,,Active,21/10/2019 00:00:00
575098,78799,83,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
575100,91123,82,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
575101,91125,104,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
575102,91127,82,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
575103,91129,82,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
575104,79641,82,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
575105,91132,153,09/10/2018 00:00:00,,Active,09/10/2019 00:00:00
575108,91135,82,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
575109,70071,83,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
575110,91137,83,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
575111,91121,154,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
575112,91144,103,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
575113,57847,31,10/10/2018 00:00:00,,Active,16/10/2019 00:00:00
575114,86096,84,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
575116,91148,82,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
575118,91151,82,10/10/2018 00:00:00,,Cancelled,10/10/2019 00:00:00
575121,91139,168,11/10/2018 00:00:00,,Active,11/10/2019 00:00:00
575122,91160,168,11/10/2018 00:00:00,,Active,11/10/2019 00:00:00
575123,91158,82,11/10/2018 00:00:00,,Active,11/10/2019 00:00:00
575124,67476,82,11/10/2018 00:00:00,,Active,11/10/2019 00:00:00
575125,73338,31,11/10/2018 00:00:00,,Active,11/10/2019 00:00:00
575126,91164,83,11/10/2018 00:00:00,,Active,11/10/2019 00:00:00
575128,91167,82,11/10/2018 00:00:00,,Active,11/10/2019 00:00:00
575129,91171,153,12/10/2018 00:00:00,,Active,12/10/2019 00:00:00
575130,66142,154,12/10/2018 00:00:00,,Active,12/10/2019 00:00:00
575131,91173,82,12/10/2018 00:00:00,,Active,12/10/2019 00:00:00
575132,91175,153,12/10/2018 00:00:00,,Active,12/10/2019 00:00:00
575133,71832,82,12/10/2018 00:00:00,,Active,12/10/2019 00:00:00
575135,91178,104,12/10/2018 00:00:00,,Active,12/10/2019 00:00:00
575138,76548,82,13/10/2018 00:00:00,,Active,13/10/2019 00:00:00
575144,84339,104,14/10/2018 00:00:00,,Active,14/10/2019 00:00:00
576677,93432,168,08/04/2019 00:00:00,,Active,08/10/2019 00:00:00
576684,93449,104,09/04/2019 00:00:00,,Active,09/10/2019 00:00:00
576687,93119,82,09/04/2019 00:00:00,,Active,09/10/2019 00:00:00
576688,93459,153,10/04/2019 00:00:00,,Active,10/10/2019 00:00:00
576694,93347,103,10/04/2019 00:00:00,,Active,10/10/2019 00:00:00
576697,84137,82,10/04/2019 00:00:00,,Active,10/10/2019 00:00:00
576701,93471,163,10/04/2019 00:00:00,,Active,10/10/2019 00:00:00
576703,93472,111,10/04/2019 00:00:00,,Active,10/10/2019 00:00:00
576706,93475,82,10/04/2019 00:00:00,,Active,10/10/2019 00:00:00
576707,67028,111,11/04/2019 00:00:00,,Active,11/10/2019 00:00:00
576711,61905,82,11/04/2019 00:00:00,,Active,11/10/2019 00:00:00
576720,60955,163,12/04/2019 00:00:00,,Active,12/10/2019 00:00:00
576721,93497,153,12/04/2019 00:00:00,,Active,12/10/2019 00:00:00
576726,93505,83,12/04/2019 00:00:00,,Active,12/10/2019 00:00:00
576731,67656,163,12/04/2019 00:00:00,,Active,12/10/2019 00:00:00
576734,93530,82,14/04/2019 00:00:00,,Active,14/10/2019 00:00:00
576739,93472,111,15/04/2019 00:00:00,,Active,15/10/2019 00:00:00
576744,93217,83,16/04/2019 00:00:00,,Active,16/10/2019 00:00:00
576746,86723,121,16/04/2019 00:00:00,,Active,16/10/2019 00:00:00
576752,93567,104,16/04/2019 00:00:00,,Active,16/10/2019 00:00:00
573526,89034,104,13/03/2018 00:00:00,,Active,13/10/2019 00:00:00
573545,89070,82,15/03/2018 00:00:00,,Active,15/10/2019 00:00:00
573608,88819,104,22/03/2018 00:00:00,,Active,22/10/2019 00:00:00
575145,91195,104,15/10/2018 00:00:00,,Active,15/10/2019 00:00:00
575146,57958,40,15/10/2018 00:00:00,,Active,15/10/2019 00:00:00
575147,73226,82,15/10/2018 00:00:00,,Active,15/10/2019 00:00:00
575149,91197,168,15/10/2018 00:00:00,,Active,15/10/2019 00:00:00
575150,91200,82,15/10/2018 00:00:00,,Active,15/10/2019 00:00:00
575151,91201,103,15/10/2018 00:00:00,,Active,15/10/2019 00:00:00
575153,91146,82,15/10/2018 00:00:00,,Active,15/10/2019 00:00:00
575154,64969,153,16/10/2018 00:00:00,,Active,16/10/2019 00:00:00
575160,91213,153,16/10/2018 00:00:00,,Active,16/10/2019 00:00:00
575162,87492,83,16/10/2018 00:00:00,,Active,16/10/2019 00:00:00
575163,72717,153,16/10/2018 00:00:00,,Active,16/10/2019 00:00:00
575164,91214,153,16/10/2018 00:00:00,,Active,16/10/2019 00:00:00
575167,87681,82,17/10/2018 00:00:00,,Cancelled,17/10/2019 00:00:00
575168,91217,154,17/10/2018 00:00:00,,Active,17/10/2019 00:00:00
575169,67177,153,17/10/2018 00:00:00,,Active,17/10/2019 00:00:00
575170,91218,83,17/10/2018 00:00:00,,Active,17/10/2019 00:00:00
575171,91219,168,17/10/2018 00:00:00,,Active,17/10/2019 00:00:00
575172,68157,82,17/10/2018 00:00:00,,Active,17/10/2019 00:00:00
575173,91225,168,17/10/2018 00:00:00,,Active,17/10/2019 00:00:00
575174,73562,153,17/10/2018 00:00:00,,Cancelled,17/10/2019 00:00:00
575175,91226,168,17/10/2018 00:00:00,,Active,17/10/2019 00:00:00
565036,65856,82,02/06/2015 00:00:00,,Active,03/10/2019 00:00:00
565058,71816,112,05/06/2015 00:00:00,,Active,05/10/2019 00:00:00
565104,77418,84,12/06/2015 00:00:00,,Active,12/10/2019 00:00:00
565108,77427,83,14/06/2015 00:00:00,,Active,14/10/2019 00:00:00
565136,77374,83,17/06/2015 00:00:00,,Active,17/10/2019 00:00:00
560306,70336,82,20/09/2013 00:00:00,,Active,20/10/2019 00:00:00
561904,73027,82,15/05/2014 00:00:00,,Active,15/10/2019 00:00:00
563523,75102,121,08/12/2014 00:00:00,,Active,08/10/2019 00:00:00
563572,70903,83,14/12/2014 00:00:00,,Active,14/10/2019 00:00:00
565143,72668,82,17/06/2015 00:00:00,,Active,17/10/2019 00:00:00
565229,77609,82,29/06/2015 00:00:00,,Active,01/10/2019 00:00:00
560365,70939,104,29/09/2013 00:00:00,,Active,02/10/2019 00:00:00
560379,70959,82,01/10/2013 00:00:00,,Active,01/10/2019 00:00:00
560383,68840,104,02/10/2013 00:00:00,,Active,02/10/2019 00:00:00
560394,69934,82,03/10/2013 00:00:00,,Active,03/10/2019 00:00:00
560395,69336,113,03/10/2013 00:00:00,,Active,03/10/2019 00:00:00
560398,70987,83,04/10/2013 00:00:00,,Active,04/10/2019 00:00:00
560399,59518,103,04/10/2013 00:00:00,,Active,04/10/2019 00:00:00
560404,70993,82,04/10/2013 00:00:00,,Active,04/10/2019 00:00:00
560414,71018,83,07/10/2013 00:00:00,,Active,07/10/2019 00:00:00
560420,71025,83,08/10/2013 00:00:00,,Active,08/10/2019 00:00:00
560424,71031,82,08/10/2013 00:00:00,,Active,08/10/2019 00:00:00
560425,70715,82,08/10/2013 00:00:00,,Active,08/10/2019 00:00:00
560427,71036,104,09/10/2013 00:00:00,,Active,09/10/2019 00:00:00
560439,71047,82,09/10/2013 00:00:00,,Active,09/10/2019 00:00:00
561983,61012,21,27/05/2014 00:00:00,,Active,01/10/2019 00:00:00
562054,73225,83,06/06/2014 00:00:00,,Active,06/10/2019 00:00:00
563653,75273,82,02/01/2015 00:00:00,,Active,02/10/2019 00:00:00
563663,74555,82,05/01/2015 00:00:00,,Active,05/10/2019 00:00:00
565313,77695,73,07/07/2015 00:00:00,,Active,07/10/2019 00:00:00
565319,77564,82,08/07/2015 00:00:00,,Active,08/10/2019 00:00:00
565330,69771,82,09/07/2015 00:00:00,,Active,09/10/2019 00:00:00
560442,67403,113,10/10/2013 00:00:00,,Active,09/10/2019 00:00:00
560447,71060,82,11/10/2013 00:00:00,,Active,11/10/2019 00:00:00
560454,70747,82,12/10/2013 00:00:00,,Active,12/10/2019 00:00:00
560457,70896,84,13/10/2013 00:00:00,,Active,13/10/2019 00:00:00
560459,71079,82,13/10/2013 00:00:00,,Active,13/10/2019 00:00:00
560463,71085,82,14/10/2013 00:00:00,,Active,14/10/2019 00:00:00
560468,71090,82,14/10/2013 00:00:00,,Active,14/10/2019 00:00:00
560469,71091,82,14/10/2013 00:00:00,,Active,14/10/2019 00:00:00
560473,71097,83,15/10/2013 00:00:00,,Active,15/10/2019 00:00:00
560483,71114,82,16/10/2013 00:00:00,,Active,16/10/2019 00:00:00
560486,71046,84,16/10/2013 00:00:00,,Active,09/10/2019 00:00:00
560487,71116,163,16/10/2013 00:00:00,,Active,16/10/2019 00:00:00
560488,57909,82,16/10/2013 00:00:00,,Active,16/10/2019 00:00:00
560491,70403,83,16/10/2013 00:00:00,,Active,16/10/2019 00:00:00
560497,58090,82,17/10/2013 00:00:00,,Active,17/10/2019 00:00:00
560501,71130,82,18/10/2013 00:00:00,,Active,18/10/2019 00:00:00
560502,71131,83,18/10/2013 00:00:00,,Active,18/10/2019 00:00:00
560511,71149,82,20/10/2013 00:00:00,,Active,20/10/2019 00:00:00
560513,71152,82,21/10/2013 00:00:00,,Active,21/10/2019 00:00:00
560514,71153,103,21/10/2013 00:00:00,,Active,22/10/2019 00:00:00
560515,71154,82,21/10/2013 00:00:00,,Active,21/10/2019 00:00:00
560516,71155,164,21/10/2013 00:00:00,,Active,21/10/2019 00:00:00
560519,61927,103,21/10/2013 00:00:00,,Active,21/10/2019 00:00:00
560521,63574,82,22/10/2013 00:00:00,,Active,22/10/2019 00:00:00
560524,71171,103,22/10/2013 00:00:00,,Active,23/10/2019 00:00:00
560529,71178,84,23/10/2013 00:00:00,,Active,23/10/2019 00:00:00
560534,68848,82,24/10/2013 00:00:00,,Active,24/10/2019 00:00:00
560538,71189,84,24/10/2013 00:00:00,,Active,24/10/2019 00:00:00
560541,74359,82,25/10/2013 00:00:00,,Cancelled,25/10/2019 00:00:00
562095,70147,83,10/06/2014 00:00:00,,Active,10/10/2019 00:00:00
562126,72717,82,15/06/2014 00:00:00,,Active,15/10/2019 00:00:00
562134,73320,126,16/06/2014 00:00:00,,Active,16/10/2019 00:00:00
563757,75424,82,13/01/2015 00:00:00,,Active,13/10/2019 00:00:00
565365,77514,82,13/07/2015 00:00:00,,Active,13/10/2019 00:00:00
565382,77807,83,15/07/2015 00:00:00,,Active,15/10/2019 00:00:00
565408,77849,82,18/07/2015 00:00:00,,Active,18/10/2019 00:00:00
560550,71212,82,28/10/2013 00:00:00,,Active,28/10/2019 00:00:00
560556,69928,82,29/10/2013 00:00:00,,Active,29/10/2019 00:00:00
560557,78701,82,29/10/2013 00:00:00,,Active,29/10/2019 00:00:00
560567,67681,82,30/10/2013 00:00:00,,Active,30/10/2019 00:00:00
560580,62065,82,31/10/2013 00:00:00,,Active,31/10/2019 00:00:00
560646,71339,27,12/11/2013 00:00:00,,Active,17/10/2019 00:00:00
563824,75543,83,20/01/2015 00:00:00,,Active,20/10/2019 00:00:00
563826,61677,82,20/01/2015 00:00:00,,Active,20/10/2019 00:00:00
563829,75547,73,20/01/2015 00:00:00,,Active,19/10/2019 00:00:00
563865,75610,83,23/01/2015 00:00:00,,Active,23/10/2019 00:00:00
563901,75669,83,27/01/2015 00:00:00,,Active,27/10/2019 00:00:00
565590,78151,83,13/08/2015 00:00:00,,Active,13/10/2019 00:00:00
565591,76169,82,13/08/2015 00:00:00,,Active,13/10/2019 00:00:00
560695,71410,82,21/11/2013 00:00:00,,Active,21/10/2019 00:00:00
562301,70713,83,08/07/2014 00:00:00,,Active,08/10/2019 00:00:00
562330,73552,83,11/07/2014 00:00:00,,Active,11/10/2019 00:00:00
562332,58773,27,11/07/2014 00:00:00,,Active,11/10/2019 00:00:00
562333,58773,27,11/07/2014 00:00:00,,Active,11/10/2019 00:00:00
562340,73565,82,12/07/2014 00:00:00,,Active,12/10/2019 00:00:00
562356,58773,166,15/07/2014 00:00:00,,Active,11/10/2019 00:00:00
563956,75759,82,02/02/2015 00:00:00,,Cancelled,02/10/2019 00:00:00
563978,65711,111,05/02/2015 00:00:00,,Active,05/10/2019 00:00:00
563989,75803,82,06/02/2015 00:00:00,,Active,06/10/2019 00:00:00
560792,71529,82,08/12/2013 00:00:00,,Active,08/10/2019 00:00:00
562390,73633,82,18/07/2014 00:00:00,,Active,15/10/2019 00:00:00
562441,70546,21,25/07/2014 00:00:00,,Active,01/10/2019 00:00:00
564022,75851,82,10/02/2015 00:00:00,,Active,10/10/2019 00:00:00
564059,75557,145,13/02/2015 00:00:00,,Active,13/10/2019 00:00:00
564063,75904,111,13/02/2015 00:00:00,,Active,13/10/2019 00:00:00
564067,75913,83,14/02/2015 00:00:00,,Active,14/10/2019 00:00:00
565465,75989,82,27/07/2015 00:00:00,,Active,27/10/2019 00:00:00
565481,63391,113,29/07/2015 00:00:00,,Active,01/10/2019 00:00:00
565488,77861,84,29/07/2015 00:00:00,,Active,02/10/2019 00:00:00
565525,78058,103,04/08/2015 00:00:00,,Active,04/10/2019 00:00:00
565533,66957,113,05/08/2015 00:00:00,,Active,05/10/2019 00:00:00
560857,61696,112,19/12/2013 00:00:00,,Active,19/10/2019 00:00:00
560875,71339,21,12/11/2013 00:00:00,,Active,11/10/2019 00:00:00
560889,57897,82,30/12/2013 00:00:00,,Active,02/10/2019 00:00:00
562510,58964,83,05/08/2014 00:00:00,,Active,05/10/2019 00:00:00
562522,67412,104,06/08/2014 00:00:00,,Active,10/10/2019 00:00:00
564145,76015,83,22/02/2015 00:00:00,,Active,22/10/2019 00:00:00
559274,69696,82,29/04/2013 00:00:00,,Active,01/10/2019 00:00:00
559361,69786,82,10/05/2013 00:00:00,,Active,10/10/2019 00:00:00
560967,71771,83,13/01/2014 00:00:00,,Active,13/10/2019 00:00:00
560968,59492,113,13/01/2014 00:00:00,,Active,07/10/2019 00:00:00
560977,71785,21,14/01/2014 00:00:00,,Active,14/10/2019 00:00:00
562605,70903,82,17/08/2014 00:00:00,,Active,17/10/2019 00:00:00
562624,73931,83,20/08/2014 00:00:00,,Active,20/10/2019 00:00:00
562663,73995,82,25/08/2014 00:00:00,,Active,25/10/2019 00:00:00
562666,66014,82,26/08/2014 00:00:00,,Active,10/10/2019 00:00:00
564214,75627,82,01/03/2015 00:00:00,,Active,01/10/2019 00:00:00
564258,68722,83,04/03/2015 00:00:00,,Active,04/10/2019 00:00:00
564260,76179,82,05/03/2015 00:00:00,,Active,05/10/2019 00:00:00
564270,74707,83,05/03/2015 00:00:00,,Active,05/10/2019 00:00:00
559387,69233,83,14/05/2013 00:00:00,,Active,14/10/2019 00:00:00
559391,67656,145,14/05/2013 00:00:00,,Active,15/10/2019 00:00:00
559430,57887,145,20/05/2013 00:00:00,,Active,20/10/2019 00:00:00
559444,69879,83,20/05/2013 00:00:00,,Active,20/10/2019 00:00:00
559451,67326,82,21/05/2013 00:00:00,,Active,21/10/2019 00:00:00
561098,71920,83,29/01/2014 00:00:00,,Active,01/10/2019 00:00:00
561118,71943,82,30/01/2014 00:00:00,,Active,02/10/2019 00:00:00
562703,62532,82,30/08/2014 00:00:00,,Active,02/10/2019 00:00:00
562763,74116,82,08/09/2014 00:00:00,,Active,08/10/2019 00:00:00
564382,62532,83,20/03/2015 00:00:00,,Active,20/10/2019 00:00:00
564386,76384,82,20/03/2015 00:00:00,,Active,20/10/2019 00:00:00
564388,76386,113,20/03/2015 00:00:00,,Active,20/10/2019 00:00:00
559546,69941,82,30/05/2013 00:00:00,,Active,02/10/2019 00:00:00
559552,69949,112,31/05/2013 00:00:00,,Active,01/10/2019 00:00:00
561171,57865,145,07/02/2014 00:00:00,,Active,12/10/2019 00:00:00
561216,66957,145,13/02/2014 00:00:00,,Active,13/10/2019 00:00:00
561240,71341,84,16/02/2014 00:00:00,,Active,16/10/2019 00:00:00
561247,71462,82,17/02/2014 00:00:00,,Active,17/10/2019 00:00:00
561255,72116,83,18/02/2014 00:00:00,,Active,18/10/2019 00:00:00
562782,74143,83,10/09/2014 00:00:00,,Active,10/10/2019 00:00:00
562852,74230,83,18/09/2014 00:00:00,,Active,18/10/2019 00:00:00
564419,73854,82,24/03/2015 00:00:00,,Active,24/10/2019 00:00:00
564444,76323,84,26/03/2015 00:00:00,,Active,26/10/2019 00:00:00
564516,76548,82,03/04/2015 00:00:00,,Active,03/10/2019 00:00:00
559610,70024,82,11/06/2013 00:00:00,,Active,11/10/2019 00:00:00
559655,70075,121,17/06/2013 00:00:00,,Active,07/10/2019 00:00:00
561284,93543,112,20/02/2014 00:00:00,,Active,20/10/2019 00:00:00
561292,72203,82,21/02/2014 00:00:00,,Active,21/10/2019 00:00:00
561313,58329,112,24/02/2014 00:00:00,,Active,06/10/2019 00:00:00
561333,57865,21,27/02/2014 00:00:00,,Active,07/10/2019 00:00:00
561334,57865,21,27/02/2014 00:00:00,,Active,07/10/2019 00:00:00
561348,57865,21,27/02/2014 00:00:00,,Active,07/10/2019 00:00:00
562931,74345,82,30/09/2014 00:00:00,,Active,02/10/2019 00:00:00
562951,74367,82,01/10/2014 00:00:00,,Active,01/10/2019 00:00:00
562953,74369,83,01/10/2014 00:00:00,,Active,01/10/2019 00:00:00
562959,74378,83,01/10/2014 00:00:00,,Active,01/10/2019 00:00:00
562960,74379,82,01/10/2014 00:00:00,,Active,01/10/2019 00:00:00
562962,74382,82,02/10/2014 00:00:00,,Active,02/10/2019 00:00:00
562963,74383,82,02/10/2014 00:00:00,,Active,02/10/2019 00:00:00
562966,74389,82,02/10/2014 00:00:00,,Active,02/10/2019 00:00:00
562969,74392,103,02/10/2014 00:00:00,,Active,02/10/2019 00:00:00
562973,74401,83,03/10/2014 00:00:00,,Active,03/10/2019 00:00:00
