ID,USERID,TYPE,REGISTRATIONDATE,DOMAIN,STATUS,NEXTDUEDATE
114919,76700,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114920,76700,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114921,68963,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114922,68963,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114923,74962,Register,02/10/2018 00:00:00,,Cancelled,02/10/2019 00:00:00
114924,74962,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114925,76700,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114926,76700,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114927,61364,Register,02/10/2018 00:00:00,,Cancelled,02/10/2019 00:00:00
114928,61364,Register,02/10/2018 00:00:00,,Cancelled,02/10/2019 00:00:00
114929,61364,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114930,61364,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114931,91063,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114932,78805,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114933,57842,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114935,85465,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114936,91064,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
114937,91065,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114938,91065,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114939,91065,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114940,91065,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114941,91066,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114942,91067,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114943,91068,Register,03/10/2018 00:00:00,,Cancelled,03/10/2019 00:00:00
114945,91069,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114946,86531,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114947,70822,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114948,80046,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114949,91070,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114950,91071,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114954,81844,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114955,67056,Register,11/10/2018 00:00:00,,Active,11/10/2019 00:00:00
114956,67056,Register,11/10/2018 00:00:00,,Active,11/10/2019 00:00:00
114961,87768,Register,03/10/2018 00:00:00,,Cancelled,03/10/2019 00:00:00
114962,87768,Register,04/10/2018 00:00:00,,Cancelled,04/10/2019 00:00:00
114963,91076,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114964,88260,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114965,88260,Register,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
114966,88260,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114967,77638,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114968,77638,Register,03/10/2018 00:00:00,,Active,03/10/2019 00:00:00
114970,91079,Register,03/10/2018 00:00:00,,Cancelled,03/10/2019 00:00:00
114971,91079,Register,04/10/2018 00:00:00,,Cancelled,04/10/2019 00:00:00
114972,65863,Register,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
114973,65863,Register,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
114974,65863,Register,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
114975,65863,Register,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
114976,59791,Register,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
114977,59791,Register,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
114978,60211,Register,04/10/2018 00:00:00,,Active,04/10/2019 00:00:00
86164,78733,Register,02/10/2015 00:00:00,,Active,02/10/2019 00:00:00
86169,61767,Register,02/10/2015 00:00:00,,Active,02/10/2019 00:00:00
86170,61767,Register,02/10/2015 00:00:00,,Active,02/10/2019 00:00:00
86171,61767,Register,02/10/2015 00:00:00,,Active,02/10/2019 00:00:00
86173,61767,Register,02/10/2015 00:00:00,,Active,02/10/2019 00:00:00
86175,78739,Register,02/10/2015 00:00:00,,Active,02/10/2019 00:00:00
86179,78741,Register,07/10/2015 00:00:00,,Active,15/10/2019 00:00:00
86180,78741,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86187,78748,Register,03/10/2015 00:00:00,,Active,03/10/2019 00:00:00
86192,75600,Register,04/10/2015 00:00:00,,Active,04/10/2019 00:00:00
86194,76069,Register,04/10/2015 00:00:00,,Active,04/10/2019 00:00:00
86196,63776,Register,04/10/2015 00:00:00,,Active,04/10/2019 00:00:00
86197,69493,Register,04/10/2015 00:00:00,,Active,04/10/2019 00:00:00
84853,78030,Register,28/09/2015 00:00:00,,Active,20/10/2019 00:00:00
86207,71397,Register,04/10/2015 00:00:00,,Active,04/10/2019 00:00:00
86213,71750,Register,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
86216,60051,Register,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
86219,78763,Register,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
86226,78768,Register,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
86238,78763,Register,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
86243,78779,Register,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
86244,78780,Register,05/10/2015 00:00:00,,Active,05/10/2019 00:00:00
86252,78783,Register,12/10/2015 00:00:00,,Active,13/10/2019 00:00:00
86253,64414,Register,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
86254,70810,Register,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
86256,58808,Register,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
86258,78785,Register,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
86260,78786,Register,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
86261,78786,Register,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
86262,78787,Transfer,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
86266,78792,Register,06/10/2015 00:00:00,,Cancelled,06/10/2019 00:00:00
86271,78798,Register,06/10/2015 00:00:00,,Active,06/10/2019 00:00:00
82171,74927,Transfer,22/04/2015 00:00:00,,Active,05/10/2019 00:00:00
83548,66382,Transfer,12/06/2015 00:00:00,,Active,15/10/2019 00:00:00
84996,77727,Transfer,10/08/2015 00:00:00,,Active,23/10/2019 00:00:00
86280,78800,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86282,78802,Transfer,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86287,78805,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86288,78806,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86295,78809,Register,07/10/2015 00:00:00,,Cancelled,07/10/2019 00:00:00
86299,78809,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86309,78814,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86310,58041,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86315,78815,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86316,78815,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86317,78816,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86318,89734,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86331,83489,Register,07/10/2015 00:00:00,,Active,09/10/2019 00:00:00
86343,78712,Register,07/10/2015 00:00:00,,Active,07/10/2019 00:00:00
86347,78825,Register,08/10/2015 00:00:00,,Active,08/10/2019 00:00:00
86348,78826,Register,08/10/2015 00:00:00,,Transferred Away,08/10/2019 00:00:00
102571,57847,Transfer,30/06/2017 00:00:00,,Active,07/10/2019 00:00:00
104055,86817,Register,25/09/2017 00:00:00,,Active,03/10/2019 00:00:00
104074,71178,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
99958,73855,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
104180,86872,Register,26/10/2017 00:00:00,,Active,26/10/2019 00:00:00
100207,73855,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
101563,77801,Register,01/10/2018 00:00:00,,Active,02/10/2019 00:00:00
100208,73855,Register,25/10/2018 00:00:00,,Active,25/10/2019 00:00:00
104462,87012,Register,10/10/2017 00:00:00,,Cancelled,12/10/2019 00:00:00
104485,63117,Register,11/10/2017 00:00:00,,Active,11/10/2019 00:00:00
104795,87121,Transfer,28/09/2017 00:00:00,,Active,06/10/2019 00:00:00
104818,87183,Transfer,29/09/2017 00:00:00,,Transferred Away,02/10/2019 00:00:00
104844,75605,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104851,87192,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104852,87193,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104853,87193,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104855,87194,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104857,77511,Register,01/10/2017 00:00:00,,Active,01/10/2019 00:00:00
104858,77511,Register,01/10/2017 00:00:00,,Active,01/10/2019 00:00:00
104861,87196,Register,01/10/2017 00:00:00,,Active,01/10/2019 00:00:00
104863,87198,Register,01/10/2017 00:00:00,,Active,01/10/2019 00:00:00
104864,90195,Register,01/10/2017 00:00:00,,Active,01/10/2019 00:00:00
104865,90195,Register,01/10/2017 00:00:00,,Active,01/10/2019 00:00:00
104866,90195,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104867,87199,Register,01/10/2017 00:00:00,,Active,04/10/2019 00:00:00
100463,60431,Transfer,19/04/2017 00:00:00,,Active,06/10/2019 00:00:00
100464,60431,Transfer,19/04/2017 00:00:00,,Active,06/10/2019 00:00:00
101934,85292,Transfer,07/06/2017 00:00:00,,Active,03/10/2019 00:00:00
103348,71398,Transfer,01/08/2017 00:00:00,,Active,09/10/2019 00:00:00
104546,87057,Register,18/09/2017 00:00:00,,Active,03/10/2019 00:00:00
100554,60431,Transfer,21/04/2017 00:00:00,,Active,13/10/2019 00:00:00
100608,67558,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
103534,86606,Transfer,09/08/2017 00:00:00,,Active,07/10/2019 00:00:00
104872,87204,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104873,87204,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104874,87205,Register,10/10/2017 00:00:00,,Active,10/10/2019 00:00:00
104876,86306,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104878,72260,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104879,72260,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104880,84372,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104881,80529,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104882,86063,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104883,80932,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104890,87211,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104891,87212,Register,02/10/2017 00:00:00,,Cancelled,02/10/2019 00:00:00
104892,87212,Register,02/10/2017 00:00:00,,Cancelled,02/10/2019 00:00:00
104901,58114,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104902,86063,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104903,86063,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104904,86063,Register,02/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104907,86063,Register,03/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104908,86063,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104909,86063,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104910,86063,Register,03/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104911,86063,Register,03/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104912,86063,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104913,86063,Register,03/10/2017 00:00:00,,Active,02/10/2019 00:00:00
104914,58098,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104915,58098,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104916,58098,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104917,87215,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104920,78763,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104922,58405,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104924,87219,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104925,69880,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104926,87221,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104927,87221,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104928,87221,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104929,87221,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104930,87223,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104932,83662,Register,03/10/2017 00:00:00,,Active,04/10/2019 00:00:00
104934,87229,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104935,69652,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104938,66414,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104944,57842,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
104949,67071,Register,03/10/2017 00:00:00,,Active,03/10/2019 00:00:00
100768,91574,Transfer,30/04/2017 00:00:00,,Active,03/10/2019 00:00:00
103585,84963,Transfer,11/08/2017 00:00:00,,Active,06/10/2019 00:00:00
99453,63117,Transfer,15/03/2017 00:00:00,,Active,30/10/2019 00:00:00
99459,84800,Transfer,15/03/2017 00:00:00,,Active,12/10/2019 00:00:00
101062,65219,Transfer,09/05/2017 00:00:00,,Active,24/10/2019 00:00:00
103831,81083,Register,15/10/2017 00:00:00,,Active,19/10/2019 00:00:00
103861,78191,Transfer,22/08/2017 00:00:00,,Active,14/10/2019 00:00:00
102504,88251,Transfer,28/06/2017 00:00:00,,Active,10/10/2019 00:00:00
102570,57847,Transfer,30/06/2017 00:00:00,,Active,07/10/2019 00:00:00
103942,75171,Register,17/10/2017 00:00:00,,Active,26/10/2019 00:00:00
103989,86783,Register,30/10/2018 00:00:00,,Active,30/10/2019 00:00:00
101165,60431,Transfer,12/05/2017 00:00:00,,Active,12/10/2019 00:00:00
93375,58344,Transfer,05/08/2016 00:00:00,,Active,26/10/2019 00:00:00
93505,82145,Transfer,11/08/2016 00:00:00,,Active,30/10/2019 00:00:00
93516,57865,Register,04/10/2016 00:00:00,,Active,04/10/2019 00:00:00
90744,78234,Transfer,10/04/2016 00:00:00,,Active,17/10/2019 00:00:00
93693,80834,Transfer,21/08/2016 00:00:00,,Active,26/10/2019 00:00:00
92371,75466,Transfer,20/06/2016 00:00:00,,Active,04/10/2019 00:00:00
92416,69963,Transfer,21/06/2016 00:00:00,,Active,14/10/2019 00:00:00
94019,82385,Register,29/09/2016 00:00:00,,Active,24/10/2019 00:00:00
94031,80657,Transfer,03/09/2016 00:00:00,,Active,03/10/2019 00:00:00
93703,82236,Register,17/10/2016 00:00:00,,Active,17/10/2019 00:00:00
93757,82260,Transfer,23/08/2016 00:00:00,,Transferred Away,06/10/2019 00:00:00
93936,82339,Register,24/10/2016 00:00:00,,Active,25/10/2019 00:00:00
89866,80456,Transfer,03/03/2016 00:00:00,,Active,23/10/2019 00:00:00
89889,57861,Transfer,04/03/2016 00:00:00,,Active,29/10/2019 00:00:00
91307,81122,Transfer,05/05/2016 00:00:00,,Active,23/10/2019 00:00:00
92767,83570,Register,17/10/2017 00:00:00,,Active,17/10/2019 00:00:00
91621,63669,Transfer,17/05/2016 00:00:00,,Active,02/10/2019 00:00:00
93004,81897,Register,02/10/2018 00:00:00,,Active,02/10/2019 00:00:00
93159,81978,Register,17/10/2016 00:00:00,,Active,18/10/2019 00:00:00
78347,94463,Transfer,24/11/2014 00:00:00,,Active,29/10/2019 00:00:00
76952,73442,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76953,60941,Register,06/10/2014 00:00:00,,Active,08/10/2019 00:00:00
76954,60941,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76955,60941,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76961,74436,Register,06/10/2014 00:00:00,,Active,08/10/2019 00:00:00
76962,74436,Register,06/10/2014 00:00:00,,Active,08/10/2019 00:00:00
76964,61231,Register,07/10/2014 00:00:00,,Active,08/10/2019 00:00:00
76965,61231,Register,07/10/2014 00:00:00,,Active,08/10/2019 00:00:00
76970,91097,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76971,91097,Register,06/10/2014 00:00:00,,Active,08/10/2019 00:00:00
76972,91097,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76975,71081,Register,06/10/2014 00:00:00,,Active,21/10/2019 00:00:00
76977,69521,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76982,68453,Register,06/10/2014 00:00:00,,Active,08/10/2019 00:00:00
76983,68453,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76984,68453,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76985,68453,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76986,68453,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76987,68453,Register,06/10/2014 00:00:00,,Active,06/10/2019 00:00:00
76999,74453,Register,07/10/2014 00:00:00,,Active,21/10/2019 00:00:00
77012,61225,Register,16/10/2014 00:00:00,,Active,16/10/2019 00:00:00
77013,74461,Transfer,07/10/2014 00:00:00,,Active,14/10/2019 00:00:00
77015,66586,Register,07/10/2014 00:00:00,,Active,24/10/2019 00:00:00
77017,74463,Register,07/10/2014 00:00:00,,Active,17/10/2019 00:00:00
75750,73600,Register,29/09/2014 00:00:00,,Active,01/10/2019 00:00:00
77037,59597,Register,08/10/2014 00:00:00,,Active,08/10/2019 00:00:00
77042,63844,Register,09/10/2014 00:00:00,,Active,09/10/2019 00:00:00
77047,72542,Register,08/10/2014 00:00:00,,Active,16/10/2019 00:00:00
77049,74480,Register,09/10/2014 00:00:00,,Active,18/10/2019 00:00:00
77050,58782,Register,21/10/2014 00:00:00,,Active,21/10/2019 00:00:00
77053,74481,Register,09/10/2014 00:00:00,,Active,09/10/2019 00:00:00
77056,74484,Register,10/10/2014 00:00:00,,Active,10/10/2019 00:00:00
77057,57842,Register,09/10/2014 00:00:00,,Active,09/10/2019 00:00:00
77072,65282,Register,10/10/2014 00:00:00,,Active,10/10/2019 00:00:00
77074,58773,Register,10/10/2014 00:00:00,,Active,07/10/2019 00:00:00
77085,67810,Register,10/10/2014 00:00:00,,Active,10/10/2019 00:00:00
77086,67810,Register,10/10/2014 00:00:00,,Active,10/10/2019 00:00:00
77090,74500,Register,10/10/2014 00:00:00,,Active,23/10/2019 00:00:00
77094,60923,Register,10/10/2014 00:00:00,,Active,10/10/2019 00:00:00
77099,74508,Register,11/10/2014 00:00:00,,Active,21/10/2019 00:00:00
77109,74512,Register,12/10/2014 00:00:00,,Active,12/10/2019 00:00:00
77111,74514,Transfer,13/10/2014 00:00:00,,Active,16/10/2019 00:00:00
75845,73855,Transfer,12/08/2014 00:00:00,,Active,10/10/2019 00:00:00
75846,73855,Transfer,12/08/2014 00:00:00,,Active,10/10/2019 00:00:00
75847,73855,Transfer,12/08/2014 00:00:00,,Active,10/10/2019 00:00:00
75848,73855,Transfer,12/08/2014 00:00:00,,Active,10/10/2019 00:00:00
75849,73855,Transfer,12/08/2014 00:00:00,,Active,07/10/2019 00:00:00
75850,73855,Transfer,12/08/2014 00:00:00,,Active,07/10/2019 00:00:00
75851,73855,Transfer,12/08/2014 00:00:00,,Active,07/10/2019 00:00:00
75852,73855,Transfer,12/08/2014 00:00:00,,Active,07/10/2019 00:00:00
77282,74528,Register,14/10/2014 00:00:00,,Active,14/10/2019 00:00:00
77285,74528,Register,14/10/2014 00:00:00,,Active,14/10/2019 00:00:00
77288,74530,Register,14/10/2014 00:00:00,,Active,24/10/2019 00:00:00
77291,74531,Register,14/10/2014 00:00:00,,Active,17/10/2019 00:00:00
77292,76098,Register,14/10/2014 00:00:00,,Active,14/10/2019 00:00:00
77298,70380,Register,14/10/2014 00:00:00,,Active,15/10/2019 00:00:00
77310,74547,Register,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
77312,74548,Register,15/10/2014 00:00:00,,Active,21/10/2019 00:00:00
77313,74549,Register,15/10/2014 00:00:00,,Active,16/10/2019 00:00:00
77318,74553,Register,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
77319,74553,Register,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
77323,74555,Register,16/10/2014 00:00:00,,Active,16/10/2019 00:00:00
77324,74553,Register,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
77325,74556,Register,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
77339,74559,Register,15/10/2014 00:00:00,,Active,16/10/2019 00:00:00
77341,74561,Register,15/10/2014 00:00:00,,Active,24/10/2019 00:00:00
77342,74562,Register,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
77343,74563,Register,15/10/2014 00:00:00,,Active,15/10/2019 00:00:00
77348,85533,Register,16/10/2014 00:00:00,,Active,15/10/2019 00:00:00
77349,85533,Register,16/10/2014 00:00:00,,Active,16/10/2019 00:00:00
77350,85533,Register,16/10/2014 00:00:00,,Active,15/10/2019 00:00:00
77352,85533,Register,16/10/2014 00:00:00,,Active,16/10/2019 00:00:00
77356,74564,Register,16/10/2014 00:00:00,,Cancelled,16/10/2019 00:00:00
77358,64638,Register,16/10/2014 00:00:00,,Active,24/10/2019 00:00:00
77371,74570,Register,16/10/2014 00:00:00,,Active,22/10/2019 00:00:00
77373,72451,Register,16/10/2014 00:00:00,,Active,17/10/2019 00:00:00
77378,74578,Transfer,17/10/2014 00:00:00,,Active,28/10/2019 00:00:00
77380,63808,Register,17/10/2014 00:00:00,,Active,17/10/2019 00:00:00
77381,63808,Register,17/10/2014 00:00:00,,Active,17/10/2019 00:00:00
77382,63808,Register,17/10/2014 00:00:00,,Active,17/10/2019 00:00:00
77384,74579,Register,28/10/2014 00:00:00,,Active,29/10/2019 00:00:00
77387,74581,Register,17/10/2014 00:00:00,,Cancelled,17/10/2019 00:00:00
77389,74585,Register,17/10/2014 00:00:00,,Active,18/10/2019 00:00:00
77390,74587,Register,18/10/2014 00:00:00,,Active,21/10/2019 00:00:00
77392,74587,Register,18/10/2014 00:00:00,,Active,18/10/2019 00:00:00
77395,74590,Register,18/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77397,62595,Register,18/10/2014 00:00:00,,Active,21/10/2019 00:00:00
77399,62595,Register,18/10/2014 00:00:00,,Active,18/10/2019 00:00:00
77401,74592,Register,18/10/2014 00:00:00,,Active,25/10/2019 00:00:00
78751,58861,Transfer,17/12/2014 00:00:00,,Active,06/10/2019 00:00:00
77408,72327,Register,19/10/2014 00:00:00,,Active,19/10/2019 00:00:00
77409,64064,Register,19/10/2014 00:00:00,,Active,19/10/2019 00:00:00
77418,74605,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77432,74608,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77433,74608,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77434,74608,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77435,74608,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77436,74608,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77437,74608,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77438,74608,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77439,74608,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77440,74608,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77441,74608,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77442,82743,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77444,59448,Register,20/10/2014 00:00:00,,Active,20/10/2019 00:00:00
77450,74612,Register,20/10/2014 00:00:00,,Active,23/10/2019 00:00:00
77468,74621,Register,21/10/2014 00:00:00,,Active,24/10/2019 00:00:00
77469,74621,Register,21/10/2014 00:00:00,,Active,21/10/2019 00:00:00
77473,74622,Transfer,21/10/2014 00:00:00,,Active,08/10/2019 00:00:00
77474,74623,Register,21/10/2014 00:00:00,,Active,30/10/2019 00:00:00
77476,74625,Register,21/10/2014 00:00:00,,Active,22/10/2019 00:00:00
77477,74625,Register,21/10/2014 00:00:00,,Active,22/10/2019 00:00:00
77479,72917,Register,21/10/2014 00:00:00,,Active,28/10/2019 00:00:00
77487,72142,Register,22/10/2014 00:00:00,,Active,22/10/2019 00:00:00
77489,63547,Register,22/10/2014 00:00:00,,Active,22/10/2019 00:00:00
76184,58478,Transfer,29/08/2014 00:00:00,,Active,22/10/2019 00:00:00
77498,74633,Register,22/10/2014 00:00:00,,Active,22/10/2019 00:00:00
77511,71990,Register,22/10/2014 00:00:00,,Active,23/10/2019 00:00:00
77512,74640,Register,23/10/2014 00:00:00,,Active,23/10/2019 00:00:00
77518,74644,Register,23/10/2014 00:00:00,,Active,23/10/2019 00:00:00
77519,74151,Register,23/10/2014 00:00:00,,Active,23/10/2019 00:00:00
77528,90915,Register,23/10/2014 00:00:00,,Active,23/10/2019 00:00:00
77529,90915,Register,23/10/2014 00:00:00,,Active,23/10/2019 00:00:00
77542,62595,Register,24/10/2014 00:00:00,,Active,24/10/2019 00:00:00
77545,74657,Register,24/10/2014 00:00:00,,Active,24/10/2019 00:00:00
78958,72990,Transfer,05/01/2015 00:00:00,,Active,06/10/2019 00:00:00
76192,73929,Transfer,29/08/2014 00:00:00,,Active,24/10/2019 00:00:00
76230,73236,Transfer,02/09/2014 00:00:00,,Active,25/10/2019 00:00:00
77571,74670,Register,26/10/2014 00:00:00,,Active,28/10/2019 00:00:00
77574,74049,Register,28/10/2014 00:00:00,,Active,28/10/2019 00:00:00
77578,72945,Register,26/10/2014 00:00:00,,Active,28/10/2019 00:00:00
77581,69250,Register,27/10/2014 00:00:00,,Active,27/10/2019 00:00:00
77582,69250,Register,27/10/2014 00:00:00,,Active,27/10/2019 00:00:00
77583,69250,Register,27/10/2014 00:00:00,,Active,27/10/2019 00:00:00
77585,69250,Register,27/10/2014 00:00:00,,Active,27/10/2019 00:00:00
77593,74679,Register,28/10/2014 00:00:00,,Active,28/10/2019 00:00:00
77594,74680,Register,28/10/2014 00:00:00,,Active,29/10/2019 00:00:00
77595,74680,Register,28/10/2014 00:00:00,,Active,28/10/2019 00:00:00
77596,59448,Register,28/10/2014 00:00:00,,Active,28/10/2019 00:00:00
77597,74681,Register,28/10/2014 00:00:00,,Active,28/10/2019 00:00:00
77613,74687,Register,29/10/2014 00:00:00,,Active,29/10/2019 00:00:00
77619,74690,Transfer,29/10/2014 00:00:00,,Active,06/10/2019 00:00:00
115146,69516,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
115148,91146,Register,10/10/2018 00:00:00,,Active,10/10/2019 00:00:00
